,wave1_amp_middle,wave1_amp_max,wave1_phase_middle,wave2_amp_middle,wave2_amp_max,wave2_phase_middle,wave3_amp_middle,wave3_amp_max,wave3_phase_middle,wave4_amp_middle,wave4_amp_max,wave4_phase_middle,wave5_amp_middle,wave5_amp_max,wave5_phase_middle,wave6_amp_middle,wave6_amp_max,wave6_phase_middle,wave7_amp_middle,wave7_amp_max,wave7_phase_middle,wave8_amp_middle,wave8_amp_max,wave8_phase_middle,wave9_amp_middle,wave9_amp_max,wave9_phase_middle,ZW3_index,env_amp_mean,env_extent,env_start_lon,env_end_lon,nenv_amp_mean,nenv_extent,nenv_start_lon,nenv_end_lon
2013-02-12,86.70,86.70,204.75,3.20,26.60,74.25,61.36,63.15,51.00,14.55,18.14,81.00,6.96,10.79,34.50,2.18,4.48,36.00,1.13,4.20,41.25,2.06,4.85,3.00,0.98,2.16,3.75,0.52,105.36,30.75,145.50,175.50,0.47,14.25,152.25,165.75
2013-02-13,87.46,87.46,207.00,4.31,28.72,93.00,61.48,62.66,51.00,11.66,14.78,78.75,10.06,11.51,41.25,4.04,4.45,44.25,1.46,3.90,40.50,1.56,5.66,1.50,1.38,2.11,5.25,0.54,107.07,24.00,150.00,173.25,0.52,13.50,152.25,165.00
2013-02-14,89.57,89.57,209.25,5.26,29.60,98.25,61.31,62.25,51.00,10.88,13.73,74.25,12.63,12.63,49.50,3.70,4.39,49.50,1.18,4.57,50.25,1.20,5.78,3.00,1.05,2.17,6.00,0.59,110.29,0.00,0.00,0.00,0.56,9.00,153.75,162.00
2013-02-15,92.57,92.57,210.75,6.88,31.19,97.50,60.27,61.02,50.25,12.30,13.26,72.75,13.04,13.19,54.00,2.11,4.42,54.75,0.23,4.87,30.75,1.15,6.91,40.50,0.77,2.08,9.00,0.56,112.57,0.00,0.00,0.00,0.58,0.00,0.00,0.00
2013-02-16,94.93,94.93,212.25,10.33,32.63,97.50,59.95,60.43,49.50,9.73,13.59,72.75,14.28,15.38,57.00,1.19,4.19,45.00,1.53,5.12,47.25,2.04,6.53,44.25,0.55,1.92,4.50,0.53,113.98,0.00,0.00,0.00,0.61,0.00,0.00,0.00
2013-02-17,97.63,97.63,213.75,13.76,33.72,98.25,58.64,59.24,49.50,5.04,14.28,63.75,15.16,16.30,61.50,1.37,4.18,51.00,0.89,5.71,9.75,1.41,5.84,1.50,0.79,1.87,8.25,0.54,114.57,21.00,299.25,319.50,0.66,12.00,147.00,158.25
2013-02-18,103.12,103.12,213.75,15.83,34.79,98.25,56.71,57.48,48.75,9.45,14.40,50.25,13.31,16.36,66.00,0.53,4.48,39.00,0.60,5.13,0.00,1.03,5.86,42.00,0.60,1.54,6.00,0.50,116.88,51.00,297.00,347.25,0.78,27.00,135.00,161.25
2013-02-19,108.15,108.15,214.50,19.13,37.51,97.50,52.64,53.43,48.75,16.64,17.06,48.75,10.91,14.54,68.25,1.95,6.14,36.00,0.73,5.09,0.00,1.32,6.49,44.25,0.67,1.58,5.25,0.43,120.52,66.75,298.50,4.50,0.94,34.50,131.25,165.00
2013-02-20,111.65,111.65,215.25,23.05,40.76,97.50,48.18,48.61,49.50,22.46,22.46,49.50,7.28,12.53,70.50,3.30,6.96,39.00,1.86,5.31,4.50,1.64,6.91,39.00,0.84,1.66,10.50,0.39,123.50,73.50,300.75,13.50,1.09,35.25,133.50,168.00
2013-02-21,112.67,112.81,216.00,25.85,43.62,97.50,45.41,45.60,48.75,25.82,26.15,51.00,4.42,11.86,66.75,2.93,6.53,43.50,1.25,5.63,12.75,1.25,6.84,0.00,0.43,1.66,10.50,0.36,125.98,75.00,303.00,17.25,1.22,36.00,135.00,170.25
2013-02-22,110.18,110.61,216.00,27.40,46.63,97.50,46.04,46.08,48.75,28.03,28.45,51.00,6.60,12.77,61.50,3.51,5.94,44.25,0.89,4.85,46.50,1.41,6.53,41.25,0.82,1.70,8.25,0.34,128.00,79.50,301.50,20.25,1.38,45.00,268.50,312.75
2013-02-23,106.26,106.95,216.00,28.22,49.52,99.75,47.74,47.80,48.00,32.21,32.57,51.00,9.27,14.65,63.00,3.68,4.81,51.00,1.57,5.26,6.00,1.02,6.26,3.75,0.60,1.73,10.50,0.37,130.60,78.00,302.25,19.50,1.56,121.50,200.25,321.00
2013-02-24,103.00,103.35,216.00,29.11,52.11,102.75,49.67,50.21,46.50,34.05,35.56,53.25,9.85,16.95,64.50,1.33,3.23,59.25,0.41,5.54,3.75,0.83,5.82,41.25,0.89,2.23,8.25,0.40,133.22,72.75,305.25,17.25,1.70,215.25,109.50,324.00
2013-02-25,100.95,101.02,216.00,29.53,55.72,105.75,52.91,53.22,45.00,34.66,37.40,56.25,9.88,19.12,63.75,1.07,3.60,31.50,1.05,5.02,45.00,0.27,5.41,38.25,0.95,2.55,13.50,0.43,137.80,68.25,309.00,16.50,1.87,219.75,109.50,328.50
2013-02-26,98.18,98.18,216.75,29.69,61.24,106.50,57.18,57.24,43.50,35.28,38.10,58.50,12.86,21.16,63.00,0.54,5.45,43.50,2.15,4.60,1.50,1.37,5.70,42.75,0.67,1.91,12.00,0.50,141.68,108.75,264.00,12.00,1.99,222.75,110.25,332.25
2013-02-27,95.11,96.14,219.75,30.41,66.58,106.50,61.91,61.91,43.50,35.62,38.19,62.25,14.28,22.89,66.00,1.42,6.51,21.00,1.07,4.42,10.50,0.96,6.66,42.00,0.75,1.84,13.50,0.62,145.07,108.75,249.75,357.75,2.12,225.75,111.00,336.00
2013-02-28,94.43,97.59,222.75,31.96,70.93,105.75,66.52,66.52,44.25,33.28,36.76,64.50,12.93,23.63,68.25,2.56,7.09,27.00,0.73,4.28,47.25,1.65,7.07,41.25,1.03,1.79,8.25,0.73,148.84,129.75,229.50,358.50,2.19,225.00,115.50,339.75
2013-03-01,94.36,98.26,225.00,36.41,75.15,105.75,70.33,70.43,45.00,31.23,34.85,67.50,9.95,23.03,69.00,1.90,7.08,27.00,1.29,4.05,5.25,2.40,5.98,42.00,1.38,1.88,10.50,0.83,151.84,140.25,224.25,3.75,2.21,223.50,118.50,341.25
2013-03-02,92.76,97.47,225.75,42.22,79.38,107.25,73.87,74.07,46.50,27.70,31.92,70.50,7.45,21.95,66.00,2.89,6.28,24.00,1.76,4.08,15.00,1.66,5.40,44.25,1.78,2.31,12.75,0.85,153.13,144.00,225.00,8.25,2.21,222.75,120.75,342.75
2013-03-03,89.95,96.11,227.25,45.41,80.86,108.00,78.11,78.38,47.25,21.44,27.81,72.75,8.97,21.29,60.75,3.06,6.59,30.75,0.45,3.89,30.75,2.31,5.49,42.00,1.16,2.41,12.75,0.90,152.97,144.00,228.00,11.25,2.19,221.25,123.00,343.50
2013-03-04,88.27,96.18,229.50,46.45,79.86,110.25,80.94,81.49,48.75,16.26,23.79,72.75,12.47,22.67,62.25,1.65,6.89,37.50,1.15,3.85,12.75,1.94,5.45,44.25,1.05,1.99,12.00,0.97,154.22,140.25,231.75,11.25,2.17,218.25,126.75,344.25
2013-03-05,87.02,95.87,230.25,46.84,78.79,111.00,82.19,83.37,50.25,12.51,21.13,71.25,12.81,24.46,65.25,0.72,6.62,48.75,0.38,4.67,27.00,1.63,5.45,44.25,1.18,1.99,11.25,0.94,154.89,140.25,233.25,12.75,2.14,159.75,188.25,347.25
2013-03-06,86.48,95.35,229.50,47.95,79.04,111.75,83.37,85.50,51.75,12.60,20.44,67.50,13.25,24.14,66.75,2.69,6.14,11.25,0.11,4.63,3.00,1.96,5.97,1.50,1.22,1.80,8.25,0.79,156.14,139.50,237.75,16.50,2.09,157.50,193.50,350.25
2013-03-07,86.65,95.24,230.25,49.96,79.28,114.00,82.14,84.41,53.25,14.46,21.16,66.75,12.66,23.12,70.50,4.14,5.94,18.00,0.44,4.52,47.25,0.29,5.56,42.75,1.84,2.13,13.50,0.72,155.86,136.50,243.00,18.75,1.99,152.25,204.75,356.25
2013-03-08,85.71,97.26,233.25,50.59,76.44,117.75,80.73,82.62,54.75,14.69,22.96,68.25,9.05,21.35,1.50,4.65,8.88,22.50,0.63,4.34,1.50,1.40,5.47,41.25,1.17,1.70,13.50,0.70,153.44,132.00,246.75,18.00,1.89,137.25,219.75,356.25
2013-03-09,86.15,99.20,237.00,49.39,72.60,121.50,81.19,83.25,55.50,16.02,24.74,68.25,7.09,18.90,69.75,2.22,10.91,27.00,0.78,3.77,46.50,0.74,5.32,0.00,1.02,2.03,13.50,0.75,153.05,132.00,249.00,20.25,1.82,137.25,230.25,6.75
2013-03-10,85.38,97.86,238.50,46.74,69.24,124.50,81.51,83.79,57.00,17.18,25.90,72.75,8.65,17.45,69.75,0.83,10.39,3.00,1.59,3.83,48.00,1.11,4.75,42.00,0.87,1.51,13.50,0.75,150.79,131.25,252.00,22.50,1.74,142.50,237.00,18.75
2013-03-11,80.93,92.65,238.50,43.53,65.65,127.50,79.91,82.11,58.50,14.30,24.60,78.00,8.88,17.61,71.25,4.30,10.49,10.50,1.03,3.39,47.25,0.62,4.79,9.75,0.70,1.75,14.25,0.69,145.12,120.00,255.00,14.25,1.64,102.00,242.25,343.50
2013-03-12,73.09,86.24,239.25,41.63,63.58,130.50,78.32,79.43,60.00,11.03,22.78,82.50,6.92,17.42,69.00,5.35,12.24,18.75,1.54,3.60,43.50,0.42,4.59,8.25,1.16,2.03,15.00,0.63,138.54,108.75,258.00,6.00,1.55,95.25,248.25,342.75
2013-03-13,63.27,81.54,240.00,39.55,62.43,134.25,78.10,78.62,60.00,8.27,21.81,81.75,9.12,16.37,65.25,3.68,14.28,26.25,1.09,3.58,49.50,1.37,4.64,20.25,1.39,2.18,15.00,0.69,134.51,105.00,258.00,2.25,1.51,90.75,252.75,342.75
2013-03-14,54.07,82.31,242.25,34.87,59.35,135.75,80.59,81.06,60.00,9.75,22.01,79.50,12.01,16.50,66.00,1.40,14.54,15.00,0.83,2.66,29.25,0.43,5.59,27.75,1.05,2.07,20.25,0.76,132.20,97.50,259.50,356.25,1.48,91.50,254.25,345.00
2013-03-15,47.12,84.82,246.00,30.23,55.30,136.50,82.34,82.50,60.00,12.65,24.09,81.75,12.93,17.60,69.00,4.08,13.78,17.25,1.70,4.15,43.50,0.21,4.88,13.50,1.34,2.03,18.00,0.80,130.63,79.50,261.00,339.75,1.44,87.75,255.00,342.00
2013-03-16,42.80,86.67,249.75,27.50,52.28,136.50,82.39,82.54,60.00,15.78,26.01,84.75,10.98,15.28,0.00,3.84,14.53,18.75,0.90,4.29,11.25,0.57,4.17,44.25,1.06,2.06,19.50,0.79,129.66,73.50,261.00,333.75,1.40,86.25,255.00,340.50
2013-03-17,42.33,87.45,253.50,23.63,49.67,138.75,85.61,85.95,60.00,16.81,26.35,89.25,9.18,12.42,3.00,4.87,15.70,23.25,1.00,3.77,27.75,0.62,3.30,12.75,1.09,2.08,18.00,0.76,129.96,74.25,261.00,334.50,1.33,84.75,257.25,341.25
2013-03-18,41.60,87.32,257.25,21.20,48.24,142.50,88.92,89.57,60.75,16.84,26.88,2.25,6.26,9.90,6.75,3.99,16.24,30.75,0.68,5.57,39.00,0.67,3.86,28.50,1.51,2.54,15.00,0.78,130.65,76.50,262.50,338.25,1.31,84.75,259.50,343.50
2013-03-19,40.88,87.22,258.75,20.89,49.08,146.25,90.21,90.75,61.50,18.80,28.00,3.75,1.89,8.89,12.75,2.38,15.14,33.75,0.27,7.72,36.75,0.36,4.80,7.50,1.62,2.70,17.25,0.80,131.37,78.00,264.00,341.25,1.32,87.75,260.25,347.25
2013-03-20,40.90,86.34,258.75,19.87,49.35,150.00,90.03,90.35,62.25,20.03,28.39,5.25,2.41,10.06,59.25,1.05,12.28,27.75,0.89,8.54,33.75,0.56,4.30,6.00,1.37,2.90,17.25,0.77,131.56,77.25,263.25,339.75,1.32,91.50,258.75,349.50
2013-03-21,41.33,86.42,253.50,19.82,46.91,156.00,89.86,90.13,62.25,20.73,28.14,6.75,3.04,12.65,66.75,1.70,9.55,21.00,0.21,7.67,50.25,1.30,3.78,15.75,1.14,2.99,15.75,0.72,131.31,75.00,264.75,339.00,1.36,93.75,258.75,351.75
2013-03-22,42.51,83.48,246.00,20.90,45.39,161.25,90.67,90.90,61.50,20.09,27.95,6.75,2.08,12.43,66.00,2.76,9.73,21.00,1.65,7.07,35.25,0.86,3.83,17.25,1.19,2.67,16.50,0.67,130.35,71.25,266.25,336.75,1.32,91.50,260.25,351.00
2013-03-23,45.05,79.12,240.75,22.62,44.36,165.00,92.07,92.35,61.50,18.37,27.17,6.75,1.31,13.16,60.75,3.75,11.22,25.50,2.01,7.55,48.00,0.67,3.52,19.50,1.38,2.69,16.50,0.69,130.21,66.75,267.00,333.00,1.22,85.50,261.00,345.75
2013-03-24,49.17,74.57,237.00,23.99,42.30,166.50,93.56,93.96,61.50,17.96,24.62,4.50,3.16,14.79,53.25,3.35,12.58,24.75,0.55,7.04,12.00,0.50,3.56,22.50,1.21,2.79,15.75,0.69,129.01,58.50,268.50,326.25,1.11,54.00,263.25,316.50
2013-03-25,50.08,68.34,236.25,26.08,38.27,167.25,94.78,95.44,62.25,18.41,22.74,4.50,4.85,16.80,59.25,5.17,13.45,29.25,0.65,6.73,42.00,0.24,3.40,33.00,1.58,3.52,17.25,0.71,126.04,47.25,140.25,186.75,0.97,35.25,267.75,302.25
2013-03-26,48.29,63.22,237.75,27.18,34.37,168.00,95.33,96.45,63.75,16.46,20.79,4.50,4.00,17.49,66.00,3.94,12.02,38.25,0.74,8.34,0.75,0.52,3.74,9.00,0.98,3.64,19.50,0.69,122.73,46.50,137.25,183.00,0.83,18.00,275.25,292.50
2013-03-27,48.82,61.88,243.00,26.33,31.72,168.75,95.17,96.94,65.25,15.11,18.75,4.50,1.76,17.81,0.75,1.72,8.47,51.00,1.23,9.18,0.00,0.41,4.36,1.50,0.33,3.97,20.25,0.58,121.61,45.75,138.75,183.75,0.78,0.00,0.00,0.00
2013-03-28,52.29,63.06,247.50,27.99,30.50,168.75,95.07,97.14,67.50,13.42,16.09,5.25,1.74,17.32,69.75,1.46,6.14,9.75,1.82,9.11,0.75,0.55,5.95,8.25,0.64,3.43,15.75,0.44,121.94,48.00,139.50,186.75,0.83,0.00,0.00,0.00
2013-03-29,56.14,64.11,247.50,31.39,34.57,168.00,93.24,95.14,69.00,11.53,13.26,6.00,3.42,16.06,3.00,1.45,6.76,18.00,3.02,9.47,3.75,0.51,6.61,9.00,0.65,3.55,12.00,0.34,122.57,46.50,138.75,184.50,0.89,12.75,99.00,111.00
2013-03-30,58.48,66.04,246.75,35.04,38.99,168.00,90.29,92.47,70.50,9.67,12.50,3.00,3.63,14.96,9.00,0.60,6.84,48.00,2.56,9.37,6.75,0.48,6.57,5.25,0.04,4.40,16.50,0.27,123.02,48.00,136.50,183.75,0.92,14.25,98.25,111.75
2013-03-31,61.29,69.90,248.25,38.30,42.95,169.50,88.82,91.25,71.25,11.04,13.35,89.25,3.11,14.01,7.50,2.77,6.34,3.75,2.86,8.05,7.50,1.05,5.61,12.75,0.44,5.00,9.75,0.22,125.82,57.00,133.50,189.75,0.94,9.75,97.50,106.50
